Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Aérea;Amazonas;Dinamarca;Fevereiro;2026;37
Aérea;Pará;Dinamarca;Fevereiro;2026;4
Aérea;Ceará;Dinamarca;Fevereiro;2026;39
Aérea;Rio Grande do Norte;Dinamarca;Fevereiro;2026;6
Aérea;Pernambuco;Dinamarca;Fevereiro;2026;36
Aérea;Bahia;Dinamarca;Fevereiro;2026;57
Aérea;Minas Gerais;Dinamarca;Fevereiro;2026;10
Aérea;Rio de Janeiro;Dinamarca;Fevereiro;2026;874
Aérea;São Paulo;Dinamarca;Fevereiro;2026;52
Aérea;São Paulo;Dinamarca;Fevereiro;2026;812
Aérea;Paraná;Dinamarca;Fevereiro;2026;5
Aérea;Santa Catarina;Dinamarca;Fevereiro;2026;46
Aérea;Rio Grande do Sul;Dinamarca;Fevereiro;2026;5
Aérea;Distrito Federal;Dinamarca;Fevereiro;2026;28
Terrestre;Amazonas;Dinamarca;Fevereiro;2026;3
Terrestre;Paraná;Dinamarca;Fevereiro;2026;13
Terrestre;Paraná;Dinamarca;Fevereiro;2026;220
Terrestre;Rio Grande do Sul;Dinamarca;Fevereiro;2026;5
Terrestre;Rio Grande do Sul;Dinamarca;Fevereiro;2026;3
Terrestre;Mato Grosso do Sul;Dinamarca;Fevereiro;2026;2
Marítima;Ceará;Dinamarca;Fevereiro;2026;2
Marítima;Pernambuco;Dinamarca;Fevereiro;2026;1
Marítima;Bahia;Dinamarca;Fevereiro;2026;1
Marítima;São Paulo;Dinamarca;Fevereiro;2026;2
Marítima;Santa Catarina;Dinamarca;Fevereiro;2026;3
Marítima;Santa Catarina;Dinamarca;Fevereiro;2026;1
Aérea;Rio de Janeiro;Dominica;Fevereiro;2026;3
Aérea;São Paulo;Dominica;Fevereiro;2026;9
Terrestre;Roraima;Dominica;Fevereiro;2026;1
Marítima;Rio de Janeiro;Dominica;Fevereiro;2026;1
Aérea;Amazonas;Egito;Fevereiro;2026;1
Aérea;Pará;Egito;Fevereiro;2026;2
Aérea;Pernambuco;Egito;Fevereiro;2026;1
Aérea;Bahia;Egito;Fevereiro;2026;2
Aérea;Rio de Janeiro;Egito;Fevereiro;2026;61
Aérea;São Paulo;Egito;Fevereiro;2026;120
Aérea;Distrito Federal;Egito;Fevereiro;2026;1
Terrestre;Roraima;Egito;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;Egito;Fevereiro;2026;2
Marítima;Rio de Janeiro;Egito;Fevereiro;2026;33
Aérea;Amazonas;El Salvador;Fevereiro;2026;1
Aérea;Pará;El Salvador;Fevereiro;2026;2
Aérea;Bahia;El Salvador;Fevereiro;2026;5
Aérea;Minas Gerais;El Salvador;Fevereiro;2026;2
Aérea;Rio de Janeiro;El Salvador;Fevereiro;2026;107
Aérea;São Paulo;El Salvador;Fevereiro;2026;1
Aérea;São Paulo;El Salvador;Fevereiro;2026;616
Aérea;Santa Catarina;El Salvador;Fevereiro;2026;5
Aérea;Rio Grande do Sul;El Salvador;Fevereiro;2026;3
Aérea;Distrito Federal;El Salvador;Fevereiro;2026;10
Terrestre;Paraná;El Salvador;Fevereiro;2026;7
Terrestre;Paraná;El Salvador;Fevereiro;2026;5
Terrestre;Rio Grande do Sul;El Salvador;Fevereiro;2026;1
Marítima;Rio de Janeiro;El Salvador;Fevereiro;2026;1
Marítima;Santa Catarina;El Salvador;Fevereiro;2026;1
Fluvial;Amazonas;El Salvador;Fevereiro;2026;1
Aérea;Pernambuco;Emirados Árabes Unidos;Fevereiro;2026;1
Aérea;Rio de Janeiro;Emirados Árabes Unidos;Fevereiro;2026;51
Aérea;São Paulo;Emirados Árabes Unidos;Fevereiro;2026;104
Aérea;Distrito Federal;Emirados Árabes Unidos;Fevereiro;2026;13
Aérea;Amazonas;Equador;Fevereiro;2026;21
Aérea;Pará;Equador;Fevereiro;2026;12
Aérea;Ceará;Equador;Fevereiro;2026;4
Aérea;Rio Grande do Norte;Equador;Fevereiro;2026;2
Aérea;Pernambuco;Equador;Fevereiro;2026;3
Aérea;Bahia;Equador;Fevereiro;2026;1
Aérea;Bahia;Equador;Fevereiro;2026;9
Aérea;Minas Gerais;Equador;Fevereiro;2026;29
Aérea;Rio de Janeiro;Equador;Fevereiro;2026;1559
Aérea;São Paulo;Equador;Fevereiro;2026;8
Aérea;São Paulo;Equador;Fevereiro;2026;2720
Aérea;São Paulo;Equador;Fevereiro;2026;3
Aérea;Paraná;Equador;Fevereiro;2026;5
Aérea;Paraná;Equador;Fevereiro;2026;72
Aérea;Santa Catarina;Equador;Fevereiro;2026;120
Aérea;Rio Grande do Sul;Equador;Fevereiro;2026;188
Aérea;Distrito Federal;Equador;Fevereiro;2026;290
Terrestre;Acre;Equador;Fevereiro;2026;9
Terrestre;Amazonas;Equador;Fevereiro;2026;1
Terrestre;Roraima;Equador;Fevereiro;2026;3
Terrestre;Paraná;Equador;Fevereiro;2026;38
Terrestre;Paraná;Equador;Fevereiro;2026;171
Terrestre;Rio Grande do Sul;Equador;Fevereiro;2026;14
Terrestre;Rio Grande do Sul;Equador;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;Equador;Fevereiro;2026;4
Terrestre;Rio Grande do Sul;Equador;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;Equador;Fevereiro;2026;3
Terrestre;Rio Grande do Sul;Equador;Fevereiro;2026;10
Terrestre;Mato Grosso do Sul;Equador;Fevereiro;2026;53
Terrestre;Mato Grosso do Sul;Equador;Fevereiro;2026;6
Marítima;Rio de Janeiro;Equador;Fevereiro;2026;44
Marítima;São Paulo;Equador;Fevereiro;2026;19
Marítima;Santa Catarina;Equador;Fevereiro;2026;5
Marítima;Santa Catarina;Equador;Fevereiro;2026;27
Fluvial;Santa Catarina;Equador;Fevereiro;2026;1
Fluvial;Rio Grande do Sul;Equador;Fevereiro;2026;1
Aérea;São Paulo;Eritréia;Fevereiro;2026;1
Aérea;Amazonas;Eslováquia;Fevereiro;2026;7
Aérea;Ceará;Eslováquia;Fevereiro;2026;3
Aérea;Rio Grande do Norte;Eslováquia;Fevereiro;2026;7
Aérea;Pernambuco;Eslováquia;Fevereiro;2026;7
Aérea;Bahia;Eslováquia;Fevereiro;2026;11
Aérea;Minas Gerais;Eslováquia;Fevereiro;2026;2
Aérea;Rio de Janeiro;Eslováquia;Fevereiro;2026;206
Aérea;São Paulo;Eslováquia;Fevereiro;2026;7
Aérea;São Paulo;Eslováquia;Fevereiro;2026;211
Aérea;Paraná;Eslováquia;Fevereiro;2026;1
Aérea;Santa Catarina;Eslováquia;Fevereiro;2026;3
Aérea;Distrito Federal;Eslováquia;Fevereiro;2026;1
Terrestre;Amazonas;Eslováquia;Fevereiro;2026;2
Terrestre;Roraima;Eslováquia;Fevereiro;2026;1
Terrestre;Paraná;Eslováquia;Fevereiro;2026;4
Terrestre;Paraná;Eslováquia;Fevereiro;2026;213
Terrestre;Rio Grande do Sul;Eslováquia;Fevereiro;2026;1
Marítima;Santa Catarina;Eslováquia;Fevereiro;2026;3
Aérea;Amazonas;Eslovênia;Fevereiro;2026;1
Aérea;Ceará;Eslovênia;Fevereiro;2026;9
Aérea;Rio Grande do Norte;Eslovênia;Fevereiro;2026;1
Aérea;Pernambuco;Eslovênia;Fevereiro;2026;1
Aérea;Alagoas;Eslovênia;Fevereiro;2026;9
Aérea;Bahia;Eslovênia;Fevereiro;2026;8
Aérea;Rio de Janeiro;Eslovênia;Fevereiro;2026;66
Aérea;São Paulo;Eslovênia;Fevereiro;2026;5
Aérea;São Paulo;Eslovênia;Fevereiro;2026;171
Aérea;Santa Catarina;Eslovênia;Fevereiro;2026;1
Terrestre;Paraná;Eslovênia;Fevereiro;2026;4
Terrestre;Paraná;Eslovênia;Fevereiro;2026;88
Terrestre;Rio Grande do Sul;Eslovênia;Fevereiro;2026;1
Marítima;Rio de Janeiro;Eslovênia;Fevereiro;2026;7
Marítima;São Paulo;Eslovênia;Fevereiro;2026;2
Aérea;Amazonas;Espanha;Fevereiro;2026;58
Aérea;Pará;Espanha;Fevereiro;2026;30
Aérea;Ceará;Espanha;Fevereiro;2026;383
Aérea;Rio Grande do Norte;Espanha;Fevereiro;2026;165
Aérea;Paraíba;Espanha;Fevereiro;2026;2
Aérea;Pernambuco;Espanha;Fevereiro;2026;777
Aérea;Alagoas;Espanha;Fevereiro;2026;9
Aérea;Bahia;Espanha;Fevereiro;2026;5
Aérea;Bahia;Espanha;Fevereiro;2026;616
Aérea;Minas Gerais;Espanha;Fevereiro;2026;71
Aérea;Rio de Janeiro;Espanha;Fevereiro;2026;7
Aérea;Rio de Janeiro;Espanha;Fevereiro;2026;3356
Aérea;São Paulo;Espanha;Fevereiro;2026;556
Aérea;São Paulo;Espanha;Fevereiro;2026;8438
Aérea;São Paulo;Espanha;Fevereiro;2026;1
Aérea;Paraná;Espanha;Fevereiro;2026;16
Aérea;Paraná;Espanha;Fevereiro;2026;16
Aérea;Santa Catarina;Espanha;Fevereiro;2026;196
Aérea;Rio Grande do Sul;Espanha;Fevereiro;2026;49
Aérea;Distrito Federal;Espanha;Fevereiro;2026;188
Terrestre;Acre;Espanha;Fevereiro;2026;3
Terrestre;Amazonas;Espanha;Fevereiro;2026;14
Terrestre;Roraima;Espanha;Fevereiro;2026;2
Terrestre;Roraima;Espanha;Fevereiro;2026;4
Terrestre;Amapá;Espanha;Fevereiro;2026;7
Terrestre;Paraná;Espanha;Fevereiro;2026;245
Terrestre;Paraná;Espanha;Fevereiro;2026;1191
Terrestre;Paraná;Espanha;Fevereiro;2026;3
Terrestre;Paraná;Espanha;Fevereiro;2026;1
Terrestre;Santa Catarina;Espanha;Fevereiro;2026;3
Terrestre;Santa Catarina;Espanha;Fevereiro;2026;3
Terrestre;Rio Grande do Sul;Espanha;Fevereiro;2026;3
Terrestre;Rio Grande do Sul;Espanha;Fevereiro;2026;29
Terrestre;Rio Grande do Sul;Espanha;Fevereiro;2026;18
Terrestre;Rio Grande do Sul;Espanha;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Espanha;Fevereiro;2026;5
Terrestre;Rio Grande do Sul;Espanha;Fevereiro;2026;7
Terrestre;Rio Grande do Sul;Espanha;Fevereiro;2026;21
Terrestre;Mato Grosso do Sul;Espanha;Fevereiro;2026;17
Terrestre;Mato Grosso do Sul;Espanha;Fevereiro;2026;1
Marítima;Ceará;Espanha;Fevereiro;2026;1
Marítima;Paraíba;Espanha;Fevereiro;2026;3
Marítima;Pernambuco;Espanha;Fevereiro;2026;1
Marítima;Pernambuco;Espanha;Fevereiro;2026;5
Marítima;Bahia;Espanha;Fevereiro;2026;2
Marítima;Rio de Janeiro;Espanha;Fevereiro;2026;67
Marítima;São Paulo;Espanha;Fevereiro;2026;14
Marítima;Santa Catarina;Espanha;Fevereiro;2026;21
Marítima;Santa Catarina;Espanha;Fevereiro;2026;19
Fluvial;Amapá;Espanha;Fevereiro;2026;2
Fluvial;Rio Grande do Sul;Espanha;Fevereiro;2026;7
Aérea;Amazonas;Estados Unidos;Fevereiro;2026;697
Aérea;Roraima;Estados Unidos;Fevereiro;2026;1
Aérea;Pará;Estados Unidos;Fevereiro;2026;213
Aérea;Ceará;Estados Unidos;Fevereiro;2026;198
Aérea;Rio Grande do Norte;Estados Unidos;Fevereiro;2026;6
Aérea;Pernambuco;Estados Unidos;Fevereiro;2026;98
Aérea;Bahia;Estados Unidos;Fevereiro;2026;1
Aérea;Bahia;Estados Unidos;Fevereiro;2026;506
Aérea;Minas Gerais;Estados Unidos;Fevereiro;2026;634
Aérea;Rio de Janeiro;Estados Unidos;Fevereiro;2026;1
Aérea;Rio de Janeiro;Estados Unidos;Fevereiro;2026;27953
Aérea;São Paulo;Estados Unidos;Fevereiro;2026;1174
Aérea;São Paulo;Estados Unidos;Fevereiro;2026;41620
Aérea;São Paulo;Estados Unidos;Fevereiro;2026;2
Aérea;Paraná;Estados Unidos;Fevereiro;2026;66
Aérea;Paraná;Estados Unidos;Fevereiro;2026;53
Aérea;Santa Catarina;Estados Unidos;Fevereiro;2026;372
Aérea;Santa Catarina;Estados Unidos;Fevereiro;2026;2
Aérea;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;546
Aérea;Mato Grosso;Estados Unidos;Fevereiro;2026;4
Aérea;Distrito Federal;Estados Unidos;Fevereiro;2026;1873
Terrestre;Rondônia;Estados Unidos;Fevereiro;2026;1
Terrestre;Acre;Estados Unidos;Fevereiro;2026;1
Terrestre;Acre;Estados Unidos;Fevereiro;2026;1
Terrestre;Amazonas;Estados Unidos;Fevereiro;2026;27
Terrestre;Roraima;Estados Unidos;Fevereiro;2026;4
Terrestre;Roraima;Estados Unidos;Fevereiro;2026;1
Terrestre;Amapá;Estados Unidos;Fevereiro;2026;4
Terrestre;Paraná;Estados Unidos;Fevereiro;2026;148
Terrestre;Paraná;Estados Unidos;Fevereiro;2026;3077
Terrestre;Santa Catarina;Estados Unidos;Fevereiro;2026;3
Terrestre;Santa Catarina;Estados Unidos;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;12
Terrestre;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;9
Terrestre;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;4
Terrestre;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;17
Terrestre;Mato Grosso do Sul;Estados Unidos;Fevereiro;2026;1
Terrestre;Mato Grosso do Sul;Estados Unidos;Fevereiro;2026;3
Marítima;Ceará;Estados Unidos;Fevereiro;2026;1
Marítima;Rio Grande do Norte;Estados Unidos;Fevereiro;2026;5
Marítima;Paraíba;Estados Unidos;Fevereiro;2026;1
Marítima;Pernambuco;Estados Unidos;Fevereiro;2026;18
Marítima;Pernambuco;Estados Unidos;Fevereiro;2026;30
Marítima;Bahia;Estados Unidos;Fevereiro;2026;5
Marítima;Espírito Santo;Estados Unidos;Fevereiro;2026;1
Marítima;Rio de Janeiro;Estados Unidos;Fevereiro;2026;1
Marítima;Rio de Janeiro;Estados Unidos;Fevereiro;2026;838
Marítima;São Paulo;Estados Unidos;Fevereiro;2026;109
Marítima;Santa Catarina;Estados Unidos;Fevereiro;2026;135
Marítima;Santa Catarina;Estados Unidos;Fevereiro;2026;9
Marítima;Santa Catarina;Estados Unidos;Fevereiro;2026;2
Marítima;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;275
Fluvial;Amapá;Estados Unidos;Fevereiro;2026;6
Fluvial;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;3
Fluvial;Rio Grande do Sul;Estados Unidos;Fevereiro;2026;1
Aérea;Ceará;Estônia;Fevereiro;2026;2
Aérea;Pernambuco;Estônia;Fevereiro;2026;2
Aérea;Bahia;Estônia;Fevereiro;2026;3
Aérea;Rio de Janeiro;Estônia;Fevereiro;2026;57
Aérea;São Paulo;Estônia;Fevereiro;2026;189
Aérea;Santa Catarina;Estônia;Fevereiro;2026;2
Aérea;Distrito Federal;Estônia;Fevereiro;2026;1
Terrestre;Paraná;Estônia;Fevereiro;2026;3
Terrestre;Paraná;Estônia;Fevereiro;2026;24
Terrestre;Rio Grande do Sul;Estônia;Fevereiro;2026;1
Terrestre;Mato Grosso do Sul;Estônia;Fevereiro;2026;2
Terrestre;Mato Grosso do Sul;Estônia;Fevereiro;2026;4
Marítima;Rio de Janeiro;Estônia;Fevereiro;2026;1
Marítima;São Paulo;Estônia;Fevereiro;2026;4
Aérea;Bahia;Etiópia;Fevereiro;2026;1
Aérea;Rio de Janeiro;Etiópia;Fevereiro;2026;2
Aérea;São Paulo;Etiópia;Fevereiro;2026;37
Terrestre;Amazonas;Etiópia;Fevereiro;2026;2
Marítima;Rio de Janeiro;Etiópia;Fevereiro;2026;2
Marítima;Santa Catarina;Etiópia;Fevereiro;2026;3
Aérea;Rio de Janeiro;Fiji;Fevereiro;2026;4
Aérea;São Paulo;Fiji;Fevereiro;2026;2
Aérea;Amazonas;Filipinas;Fevereiro;2026;5
Aérea;Pará;Filipinas;Fevereiro;2026;1
Aérea;Ceará;Filipinas;Fevereiro;2026;1
Aérea;Pernambuco;Filipinas;Fevereiro;2026;1
Aérea;Bahia;Filipinas;Fevereiro;2026;1
Aérea;Rio de Janeiro;Filipinas;Fevereiro;2026;85
Aérea;São Paulo;Filipinas;Fevereiro;2026;2
Aérea;São Paulo;Filipinas;Fevereiro;2026;480
Aérea;Paraná;Filipinas;Fevereiro;2026;1
Aérea;Santa Catarina;Filipinas;Fevereiro;2026;1
Aérea;Rio Grande do Sul;Filipinas;Fevereiro;2026;1
Aérea;Distrito Federal;Filipinas;Fevereiro;2026;2
Terrestre;Paraná;Filipinas;Fevereiro;2026;1
Terrestre;Paraná;Filipinas;Fevereiro;2026;7
Terrestre;Rio Grande do Sul;Filipinas;Fevereiro;2026;2
Terrestre;Mato Grosso do Sul;Filipinas;Fevereiro;2026;1
Marítima;Maranhão;Filipinas;Fevereiro;2026;2
Marítima;Ceará;Filipinas;Fevereiro;2026;2
Marítima;Rio de Janeiro;Filipinas;Fevereiro;2026;53
Marítima;Rio de Janeiro;Filipinas;Fevereiro;2026;16
Marítima;Santa Catarina;Filipinas;Fevereiro;2026;10
Marítima;Santa Catarina;Filipinas;Fevereiro;2026;13
Marítima;Rio Grande do Sul;Filipinas;Fevereiro;2026;1
Fluvial;Amapá;Filipinas;Fevereiro;2026;1
Aérea;Pará;Finlândia;Fevereiro;2026;1
Aérea;Ceará;Finlândia;Fevereiro;2026;6
Aérea;Rio Grande do Norte;Finlândia;Fevereiro;2026;5
Aérea;Pernambuco;Finlândia;Fevereiro;2026;11
Aérea;Bahia;Finlândia;Fevereiro;2026;27
Aérea;Minas Gerais;Finlândia;Fevereiro;2026;1
Aérea;Rio de Janeiro;Finlândia;Fevereiro;2026;242
Aérea;São Paulo;Finlândia;Fevereiro;2026;8
Aérea;São Paulo;Finlândia;Fevereiro;2026;425
Aérea;Paraná;Finlândia;Fevereiro;2026;1
Aérea;Paraná;Finlândia;Fevereiro;2026;1
Aérea;Santa Catarina;Finlândia;Fevereiro;2026;11
Aérea;Rio Grande do Sul;Finlândia;Fevereiro;2026;1
Aérea;Distrito Federal;Finlândia;Fevereiro;2026;4
Terrestre;Paraná;Finlândia;Fevereiro;2026;4
Terrestre;Paraná;Finlândia;Fevereiro;2026;48
Terrestre;Rio Grande do Sul;Finlândia;Fevereiro;2026;1
Marítima;Pernambuco;Finlândia;Fevereiro;2026;2
Marítima;Rio de Janeiro;Finlândia;Fevereiro;2026;1
Marítima;Santa Catarina;Finlândia;Fevereiro;2026;3
Aérea;Amazonas;França;Fevereiro;2026;95
Aérea;Pará;França;Fevereiro;2026;1060
Aérea;Ceará;França;Fevereiro;2026;1549
Aérea;Rio Grande do Norte;França;Fevereiro;2026;395
Aérea;Paraíba;França;Fevereiro;2026;2
Aérea;Pernambuco;França;Fevereiro;2026;664
Aérea;Alagoas;França;Fevereiro;2026;20
Aérea;Bahia;França;Fevereiro;2026;6
Aérea;Bahia;França;Fevereiro;2026;2796
Aérea;Minas Gerais;França;Fevereiro;2026;235
Aérea;Rio de Janeiro;França;Fevereiro;2026;1
Aérea;Rio de Janeiro;França;Fevereiro;2026;14867
Aérea;São Paulo;França;Fevereiro;2026;1527
Aérea;São Paulo;França;Fevereiro;2026;13742
Aérea;São Paulo;França;Fevereiro;2026;5
Aérea;Paraná;França;Fevereiro;2026;8
Aérea;Paraná;França;Fevereiro;2026;26
Aérea;Santa Catarina;França;Fevereiro;2026;201
Aérea;Rio Grande do Sul;França;Fevereiro;2026;34
Aérea;Distrito Federal;França;Fevereiro;2026;271
Terrestre;Rondônia;França;Fevereiro;2026;3
Terrestre;Acre;França;Fevereiro;2026;10
Terrestre;Amazonas;França;Fevereiro;2026;42
Terrestre;Roraima;França;Fevereiro;2026;3
Terrestre;Roraima;França;Fevereiro;2026;7
Terrestre;Amapá;França;Fevereiro;2026;3151
Terrestre;Paraná;França;Fevereiro;2026;96
Terrestre;Paraná;França;Fevereiro;2026;1289
Terrestre;Paraná;França;Fevereiro;2026;3
Terrestre;Santa Catarina;França;Fevereiro;2026;6
Terrestre;Rio Grande do Sul;França;Fevereiro;2026;37
Terrestre;Rio Grande do Sul;França;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;França;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;França;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;França;Fevereiro;2026;7
Terrestre;Mato Grosso do Sul;França;Fevereiro;2026;32
Terrestre;Mato Grosso do Sul;França;Fevereiro;2026;2
Terrestre;Mato Grosso;França;Fevereiro;2026;1
Marítima;Rio Grande do Norte;França;Fevereiro;2026;4
Marítima;Paraíba;França;Fevereiro;2026;1
Marítima;Pernambuco;França;Fevereiro;2026;29
Marítima;Pernambuco;França;Fevereiro;2026;16
Marítima;Bahia;França;Fevereiro;2026;18
Marítima;Espírito Santo;França;Fevereiro;2026;2
Marítima;Rio de Janeiro;França;Fevereiro;2026;50
Marítima;São Paulo;França;Fevereiro;2026;10
Marítima;Santa Catarina;França;Fevereiro;2026;12
Marítima;Santa Catarina;França;Fevereiro;2026;11
Marítima;Rio Grande do Sul;França;Fevereiro;2026;2
Fluvial;Pará;França;Fevereiro;2026;5
Fluvial;Amapá;França;Fevereiro;2026;557
Fluvial;Rio Grande do Sul;França;Fevereiro;2026;4
Aérea;Bahia;Gabão;Fevereiro;2026;1
Aérea;Rio de Janeiro;Gabão;Fevereiro;2026;1
Aérea;São Paulo;Gabão;Fevereiro;2026;15
Aérea;Rio de Janeiro;Gana;Fevereiro;2026;6
Aérea;São Paulo;Gana;Fevereiro;2026;1
Aérea;São Paulo;Gana;Fevereiro;2026;55
Aérea;Rio Grande do Sul;Gana;Fevereiro;2026;3
Aérea;Pará;Geórgia;Fevereiro;2026;1
Aérea;Pernambuco;Geórgia;Fevereiro;2026;2
Aérea;Bahia;Geórgia;Fevereiro;2026;2
Aérea;Rio de Janeiro;Geórgia;Fevereiro;2026;30
Aérea;São Paulo;Geórgia;Fevereiro;2026;12
Aérea;São Paulo;Geórgia;Fevereiro;2026;48
Terrestre;Amazonas;Geórgia;Fevereiro;2026;1
Terrestre;Paraná;Geórgia;Fevereiro;2026;3
Marítima;Rio de Janeiro;Geórgia;Fevereiro;2026;1
Aérea;Rio de Janeiro;Granada;Fevereiro;2026;9
Aérea;São Paulo;Granada;Fevereiro;2026;6
Aérea;Paraná;Granada;Fevereiro;2026;2
Aérea;Pará;Grécia;Fevereiro;2026;4
Aérea;Ceará;Grécia;Fevereiro;2026;3
Aérea;Rio Grande do Norte;Grécia;Fevereiro;2026;4
Aérea;Pernambuco;Grécia;Fevereiro;2026;13
Aérea;Bahia;Grécia;Fevereiro;2026;30
Aérea;Minas Gerais;Grécia;Fevereiro;2026;5
Aérea;Rio de Janeiro;Grécia;Fevereiro;2026;330
Aérea;São Paulo;Grécia;Fevereiro;2026;13
Aérea;São Paulo;Grécia;Fevereiro;2026;544
Aérea;Santa Catarina;Grécia;Fevereiro;2026;3
Aérea;Distrito Federal;Grécia;Fevereiro;2026;4
Terrestre;Acre;Grécia;Fevereiro;2026;1
Terrestre;Amazonas;Grécia;Fevereiro;2026;1
Terrestre;Paraná;Grécia;Fevereiro;2026;2
Terrestre;Paraná;Grécia;Fevereiro;2026;66
Terrestre;Rio Grande do Sul;Grécia;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Grécia;Fevereiro;2026;1
Marítima;Ceará;Grécia;Fevereiro;2026;4
Marítima;Rio de Janeiro;Grécia;Fevereiro;2026;16
Marítima;Rio de Janeiro;Grécia;Fevereiro;2026;2
Marítima;São Paulo;Grécia;Fevereiro;2026;2
Marítima;Santa Catarina;Grécia;Fevereiro;2026;1
Aérea;Amazonas;Guatemala;Fevereiro;2026;1
Aérea;Pará;Guatemala;Fevereiro;2026;3
Aérea;Rio Grande do Norte;Guatemala;Fevereiro;2026;2
Aérea;Bahia;Guatemala;Fevereiro;2026;4
Aérea;Minas Gerais;Guatemala;Fevereiro;2026;4
Aérea;Rio de Janeiro;Guatemala;Fevereiro;2026;284
Aérea;São Paulo;Guatemala;Fevereiro;2026;4
Aérea;São Paulo;Guatemala;Fevereiro;2026;327
Aérea;Paraná;Guatemala;Fevereiro;2026;2
Aérea;Santa Catarina;Guatemala;Fevereiro;2026;12
Aérea;Rio Grande do Sul;Guatemala;Fevereiro;2026;8
Aérea;Distrito Federal;Guatemala;Fevereiro;2026;12
Terrestre;Paraná;Guatemala;Fevereiro;2026;3
Terrestre;Paraná;Guatemala;Fevereiro;2026;19
Terrestre;Mato Grosso do Sul;Guatemala;Fevereiro;2026;2
Marítima;Santa Catarina;Guatemala;Fevereiro;2026;1
Marítima;Santa Catarina;Guatemala;Fevereiro;2026;1
Aérea;Amazonas;Guiana;Fevereiro;2026;3
Aérea;Roraima;Guiana;Fevereiro;2026;2
Aérea;Pará;Guiana;Fevereiro;2026;6
Aérea;Ceará;Guiana;Fevereiro;2026;4
Aérea;Bahia;Guiana;Fevereiro;2026;1
Aérea;Rio de Janeiro;Guiana;Fevereiro;2026;28
Aérea;São Paulo;Guiana;Fevereiro;2026;20
Aérea;Santa Catarina;Guiana;Fevereiro;2026;1
Aérea;Distrito Federal;Guiana;Fevereiro;2026;2
Terrestre;Roraima;Guiana;Fevereiro;2026;387
Terrestre;Roraima;Guiana;Fevereiro;2026;1
Terrestre;Amapá;Guiana;Fevereiro;2026;19
Terrestre;Paraná;Guiana;Fevereiro;2026;1
Terrestre;Paraná;Guiana;Fevereiro;2026;3
Fluvial;Amapá;Guiana;Fevereiro;2026;2
Aérea;Ceará;Guiné;Fevereiro;2026;1
Aérea;São Paulo;Guiné;Fevereiro;2026;38
Aérea;Santa Catarina;Guiné;Fevereiro;2026;1
Aérea;Amazonas;Guiné-Bissau;Fevereiro;2026;2
Aérea;Bahia;Guiné-Bissau;Fevereiro;2026;4
Aérea;Rio de Janeiro;Guiné-Bissau;Fevereiro;2026;2
Aérea;São Paulo;Guiné-Bissau;Fevereiro;2026;8
Aérea;Distrito Federal;Guiné-Bissau;Fevereiro;2026;2
Marítima;Bahia;Guiné-Bissau;Fevereiro;2026;2
Aérea;Pernambuco;Gâmbia;Fevereiro;2026;1
Aérea;São Paulo;Gâmbia;Fevereiro;2026;4
Aérea;Distrito Federal;Gâmbia;Fevereiro;2026;9
Aérea;Amazonas;Haiti;Fevereiro;2026;1
Aérea;Pará;Haiti;Fevereiro;2026;1
Aérea;Ceará;Haiti;Fevereiro;2026;1
Aérea;Bahia;Haiti;Fevereiro;2026;1
Aérea;Minas Gerais;Haiti;Fevereiro;2026;1
Aérea;Rio de Janeiro;Haiti;Fevereiro;2026;23
Aérea;São Paulo;Haiti;Fevereiro;2026;3
Aérea;São Paulo;Haiti;Fevereiro;2026;69
Aérea;Paraná;Haiti;Fevereiro;2026;1
Aérea;Santa Catarina;Haiti;Fevereiro;2026;90
Aérea;Rio Grande do Sul;Haiti;Fevereiro;2026;3
Aérea;Distrito Federal;Haiti;Fevereiro;2026;1
Terrestre;Amapá;Haiti;Fevereiro;2026;8
Terrestre;Rio Grande do Sul;Haiti;Fevereiro;2026;1
Terrestre;Mato Grosso do Sul;Haiti;Fevereiro;2026;1
Marítima;Rio de Janeiro;Haiti;Fevereiro;2026;1
Fluvial;Amapá;Haiti;Fevereiro;2026;1
Aérea;Amazonas;Holanda;Fevereiro;2026;34
Aérea;Pará;Holanda;Fevereiro;2026;127
Aérea;Ceará;Holanda;Fevereiro;2026;255
Aérea;Rio Grande do Norte;Holanda;Fevereiro;2026;98
